Date,time,reason,now,req,final,item_name
2/3/2026,11:02:54,auto_outfeed_ok,120,60,110.5,KRISCO
2/3/2026,11:11:10,auto_outfeed_ok,110.5,60,101.5,KRISCO
2/3/2026,11:18:56,auto_outfeed_ok,101,60,92.5,KRISCO
2/3/2026,11:22:53,auto_in_ok,92.5,180,179.5,KRISCO
2/3/2026,11:26:44,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,11:35:13,auto_outfeed_ok,169,60,159.5,KRISCO
2/3/2026,11:43:21,auto_outfeed_ok,159,60,149.5,KRISCO
2/3/2026,11:51:36,auto_outfeed_ok,149,60,139,KRISCO
2/3/2026,11:59:38,auto_outfeed_ok,139.5,60,130,KRISCO
2/3/2026,12:07:20,auto_outfeed_ok,130,60,120.5,KRISCO
2/3/2026,12:14:51,auto_outfeed_ok,120.5,60,111,KRISCO
2/3/2026,12:22:44,auto_outfeed_ok,111,60,101.5,KRISCO
2/3/2026,12:30:10,auto_outfeed_ok,101.5,60,92.5,KRISCO
2/3/2026,12:34:06,auto_in_ok,92.5,180,179.5,KRISCO
2/3/2026,12:37:36,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,12:45:52,auto_outfeed_ok,169,60,158.5,KRISCO
2/3/2026,12:53:51,auto_outfeed_ok,158.5,60,148.5,KRISCO
2/3/2026,13:01:40,auto_outfeed_ok,148.5,60,139,KRISCO
2/3/2026,13:09:26,auto_outfeed_ok,138.5,60,129,KRISCO
2/3/2026,13:16:49,auto_outfeed_ok,129,60,119,KRISCO
2/3/2026,13:24:29,auto_outfeed_ok,119,60,110,KRISCO
2/3/2026,13:31:54,auto_outfeed_ok,110,60,100.5,KRISCO
2/3/2026,13:35:29,auto_in_ok,100.5,180,179.5,KRISCO
2/3/2026,13:39:15,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,13:47:22,auto_outfeed_ok,168,60,158,KRISCO
2/3/2026,13:55:29,auto_outfeed_ok,158,60,148,KRISCO
2/3/2026,14:03:26,auto_outfeed_ok,148,60,138,KRISCO
2/3/2026,14:11:04,auto_outfeed_ok,138,60,128.5,KRISCO
2/3/2026,14:18:46,auto_outfeed_ok,128,60,118,KRISCO
2/3/2026,14:26:23,auto_outfeed_ok,118.5,60,108,KRISCO
2/3/2026,14:34:19,auto_outfeed_ok,108,60,99,KRISCO
2/3/2026,14:37:58,auto_in_ok,99,180,179.5,KRISCO
2/3/2026,14:41:42,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,14:49:42,auto_outfeed_ok,169,60,158,KRISCO
2/3/2026,14:57:54,auto_outfeed_ok,158.5,60,148.5,KRISCO
2/3/2026,15:05:46,auto_outfeed_ok,148,60,138,KRISCO
2/3/2026,15:13:37,auto_outfeed_ok,138,60,128.5,KRISCO
2/3/2026,15:21:21,auto_outfeed_ok,128,60,118,KRISCO
2/3/2026,15:29:11,auto_outfeed_ok,118.5,60,108,KRISCO
2/3/2026,15:36:58,auto_outfeed_ok,108.5,60,99.5,KRISCO
2/3/2026,15:40:37,auto_in_ok,99.5,180,179.5,KRISCO
2/3/2026,15:46:43,auto_outfeed_ok,179.5,60,169,KRISCO
2/3/2026,15:55:23,auto_outfeed_ok,169,60,159,KRISCO
2/3/2026,16:04:06,auto_outfeed_ok,158,60,149,KRISCO
2/3/2026,16:12:38,auto_outfeed_ok,148.5,60,139,KRISCO
2/3/2026,16:21:13,auto_outfeed_ok,139,60,129,KRISCO
2/3/2026,16:29:41,auto_outfeed_ok,129,60,119.5,KRISCO
2/3/2026,16:38:13,auto_outfeed_ok,119.5,60,110,KRISCO
2/3/2026,16:46:07,auto_outfeed_ok,110,60,100.5,KRISCO
2/3/2026,16:49:47,auto_in_ok,100,180,179.5,KRISCO
2/3/2026,16:54:27,auto_outfeed_ok,179.5,60,169,KRISCO
2/3/2026,17:03:20,auto_outfeed_ok,169,60,159,KRISCO
2/3/2026,17:13:40,auto_outfeed_ok,158,60,148.5,KRISCO
2/3/2026,17:23:21,auto_outfeed_ok,148.5,60,138,KRISCO
2/3/2026,17:32:58,auto_outfeed_ok,138,60,128,KRISCO
2/3/2026,17:42:08,auto_outfeed_ok,128.5,60,119,KRISCO
2/3/2026,17:51:06,auto_outfeed_ok,119,60,110,KRISCO
2/3/2026,17:59:53,auto_outfeed_ok,110,60,101,KRISCO
2/3/2026,18:08:03,auto_in_ok,101,180,179.5,KRISCO
2/3/2026,18:08:38,auto_outfeed_ok,179.5,60,169,KRISCO
2/3/2026,18:18:30,auto_outfeed_ok,169,60,159,KRISCO
2/3/2026,18:28:06,auto_outfeed_ok,159,60,148,KRISCO
2/3/2026,18:37:51,auto_outfeed_ok,148.5,60,138,KRISCO
2/3/2026,18:47:46,auto_outfeed_ok,138,60,128.5,KRISCO
2/3/2026,18:56:53,auto_outfeed_ok,128,60,119,KRISCO
2/3/2026,19:05:52,auto_outfeed_ok,118.5,60,109.5,KRISCO
2/3/2026,19:14:33,auto_outfeed_ok,109.5,60,100.5,KRISCO
2/3/2026,19:18:13,auto_in_ok,100.5,180,179.5,KRISCO
2/3/2026,19:22:30,auto_outfeed_ok,179,60,169,KRISCO
2/3/2026,19:32:00,auto_outfeed_ok,169,60,159,KRISCO
2/3/2026,19:41:37,auto_outfeed_ok,159,60,149,KRISCO
2/3/2026,19:50:57,auto_outfeed_ok,149,60,139.5,KRISCO
2/3/2026,20:00:23,auto_outfeed_ok,139.5,60,130,KRISCO
2/3/2026,20:09:29,auto_outfeed_ok,130,60,121,KRISCO
2/3/2026,20:18:45,auto_outfeed_ok,121,60,112,KRISCO
2/3/2026,20:27:50,auto_outfeed_ok,111.5,60,103,KRISCO
2/4/2026,6:16:32,auto_in_ok,103.5,180,179.5,KRISCO
2/4/2026,22:48:44,auto_outfeed_ok,180,60,128,KRISCO
2/5/2026,6:04:15,auto_outfeed_ok,128,60,110.5,KRISCO
2/5/2026,6:18:58,auto_outfeed_ok,110,60,101.5,KRISCO
2/5/2026,6:30:12,auto_outfeed_ok,101.5,60,93,KRISCO
2/5/2026,6:34:07,auto_in_ok,93,180,179.5,KRISCO
2/5/2026,6:41:19,auto_outfeed_ok,179,60,170,KRISCO
2/5/2026,6:54:19,auto_outfeed_ok,170,60,160.5,KRISCO
2/5/2026,7:06:43,auto_outfeed_ok,160,60,151,KRISCO
2/5/2026,7:18:53,auto_outfeed_ok,151,60,142,KRISCO
2/5/2026,7:30:46,auto_outfeed_ok,142,60,133,KRISCO
2/5/2026,7:42:36,auto_outfeed_ok,133,60,124,KRISCO
2/5/2026,7:54:03,auto_outfeed_ok,124,60,115,KRISCO
2/5/2026,8:05:14,auto_outfeed_ok,115,60,107,KRISCO
2/5/2026,8:16:27,auto_outfeed_ok,106.5,60,98.5,KRISCO
2/5/2026,8:20:08,auto_in_ok,98.5,180,179.5,KRISCO
2/5/2026,8:27:00,auto_outfeed_ok,179,60,170,KRISCO
2/5/2026,8:39:05,auto_outfeed_ok,169,60,160.5,KRISCO
2/5/2026,8:50:44,auto_outfeed_ok,160.5,60,151,KRISCO
2/5/2026,9:02:18,auto_outfeed_ok,151.8,60,142,KRISCO
2/5/2026,9:13:49,auto_outfeed_ok,141,60,132.5,KRISCO
2/5/2026,9:24:53,auto_outfeed_ok,132,60,124,KRISCO
2/5/2026,9:36:00,auto_outfeed_ok,123,60,115,KRISCO
2/5/2026,9:47:01,auto_outfeed_ok,115,60,106.5,KRISCO
2/5/2026,9:57:44,auto_outfeed_ok,106,60,98,KRISCO
2/5/2026,10:01:26,auto_in_ok,98,180,179.5,KRISCO
2/5/2026,10:08:37,auto_outfeed_ok,179,60,169.5,KRISCO
2/5/2026,10:20:38,auto_outfeed_ok,169.5,60,160,KRISCO
2/5/2026,10:32:19,auto_outfeed_ok,159.5,60,150.5,KRISCO
2/5/2026,10:43:37,auto_outfeed_ok,150.5,60,141.5,KRISCO
2/5/2026,10:54:50,auto_outfeed_ok,141.5,60,132.5,KRISCO
2/5/2026,11:05:59,auto_outfeed_ok,132.5,60,123.5,KRISCO
2/5/2026,11:17:03,auto_outfeed_ok,123.5,60,114.5,KRISCO
2/5/2026,11:28:06,auto_outfeed_ok,114.5,60,105.5,KRISCO
2/5/2026,11:38:48,auto_outfeed_ok,105.5,60,97.5,KRISCO
2/5/2026,11:42:32,auto_in_ok,97.5,180,179.5,KRISCO
2/5/2026,11:48:48,auto_outfeed_ok,179.5,60,170,KRISCO
2/5/2026,12:00:31,auto_outfeed_ok,169.5,60,160,KRISCO
2/5/2026,12:12:12,auto_outfeed_ok,159.5,60,150.5,KRISCO
2/5/2026,12:23:41,auto_outfeed_ok,150,60,141,KRISCO
2/5/2026,12:34:58,auto_outfeed_ok,141,60,132,KRISCO
2/5/2026,12:46:17,auto_outfeed_ok,131.5,60,122.5,KRISCO
2/5/2026,12:57:31,auto_outfeed_ok,122.5,60,113,KRISCO
2/5/2026,13:08:31,auto_outfeed_ok,113.5,60,106.5,KRISCO
2/5/2026,13:19:02,auto_outfeed_ok,104.5,60,96,KRISCO
2/5/2026,13:22:48,auto_in_ok,96,180,179.5,KRISCO
2/5/2026,13:29:35,auto_outfeed_ok,179,60,169,KRISCO
2/5/2026,13:41:00,auto_outfeed_ok,169.5,60,160,KRISCO
2/5/2026,13:52:39,auto_outfeed_ok,159.5,60,150.5,KRISCO
2/5/2026,14:04:03,auto_outfeed_ok,150,60,141,KRISCO
2/5/2026,14:15:16,auto_outfeed_ok,141,60,132,KRISCO
2/5/2026,14:26:22,auto_outfeed_ok,131,60,122.5,KRISCO
2/5/2026,14:37:09,auto_outfeed_ok,122.5,60,113.5,KRISCO
2/5/2026,14:48:21,auto_outfeed_ok,113,60,104.5,KRISCO
2/5/2026,14:59:03,auto_outfeed_ok,104.5,60,96,KRISCO
2/5/2026,15:02:55,auto_in_ok,96,180,179.5,KRISCO
2/5/2026,15:09:29,auto_outfeed_ok,179.5,60,169,KRISCO
2/5/2026,15:20:53,auto_outfeed_ok,169.5,60,160,KRISCO
2/5/2026,15:32:12,auto_outfeed_ok,160,60,150,KRISCO
2/5/2026,15:43:37,auto_outfeed_ok,150,60,140.5,KRISCO
2/5/2026,15:54:31,auto_outfeed_ok,140.5,60,131,KRISCO
2/5/2026,16:05:43,auto_outfeed_ok,131,60,121.5,KRISCO
2/5/2026,16:16:48,auto_outfeed_ok,121.5,60,112.5,KRISCO
2/5/2026,16:27:39,auto_outfeed_ok,112,60,103.5,KRISCO
2/5/2026,16:38:05,auto_outfeed_ok,103.5,60,94.5,KRISCO
2/5/2026,16:41:58,auto_in_ok,94.5,180,179.5,KRISCO
2/5/2026,16:48:44,auto_outfeed_ok,179.5,60,169.5,KRISCO
2/5/2026,17:00:39,auto_outfeed_ok,169.5,60,159.5,KRISCO
2/5/2026,17:12:28,auto_outfeed_ok,159.5,60,150,KRISCO
2/5/2026,17:44:06,auto_outfeed_ok,150.5,60,128.5,KRISCO
2/5/2026,17:57:39,auto_outfeed_ok,134,60,124,KRISCO
2/5/2026,18:11:44,auto_outfeed_ok,124,60,116,KRISCO
2/5/2026,18:24:47,auto_outfeed_ok,116,60,107,KRISCO
2/5/2026,18:38:01,auto_outfeed_ok,107,60,99,KRISCO
2/5/2026,18:41:43,auto_in_ok,99,180,179.5,KRISCO
2/5/2026,18:50:18,auto_outfeed_ok,179.5,60,170,KRISCO
2/5/2026,19:03:56,auto_outfeed_ok,170,60,160.5,KRISCO
2/5/2026,19:17:33,auto_outfeed_ok,160.5,60,151.5,KRISCO
2/5/2026,19:31:04,auto_outfeed_ok,151.5,60,142.5,KRISCO
2/5/2026,19:44:19,auto_outfeed_ok,142.5,60,133.5,KRISCO
2/5/2026,19:57:46,auto_outfeed_ok,133.5,60,124.5,KRISCO
2/5/2026,20:10:51,auto_outfeed_ok,124.5,60,116,KRISCO
2/5/2026,20:24:14,auto_outfeed_ok,116,60,107.5,KRISCO
2/5/2026,20:39:19,auto_outfeed_ok,107.5,60,99,KRISCO
2/5/2026,20:43:01,auto_in_ok,99,180,179.5,KRISCO
2/5/2026,20:53:42,auto_outfeed_ok,179.5,60,170,KRISCO
2/5/2026,21:09:57,auto_outfeed_ok,170,60,160.5,KRISCO
2/6/2026,20:43:01,auto_in_ok,99,150,109.5,KRISCO
2/6/2026,20:43:05,auto_in_ok,99,155,120.5,KRISCO
